Shipment_ID,Weight_kg,Volume_m3,Pickup_Latitude,Pickup_Longitude,Delivery_Latitude,Delivery_Longitude,Delivery_Priority,Vehicle_Capacity_kg,Vehicle_Capacity_m3,Fuel_Cost_per_km,Vehicle_Type,Distance_km,Estimated_Travel_Time_h,Route_Type,Fuel_Cost_per_km,Fixed_Cost_per_Shipment,Variable_Cost_per_km,Delivery_Deadline,Special_Requirements,Urgency_Level,Packaging_Type,Border_Crossing_Fee,Weather_Impact,Region
ID_4893,1156,46.41,42.018496,126.962694,89.408029,-114.658272,Low,5000,50,1.0,Large Truck,447,8.64,Intercontinental,1.0,272,0.38,2025-04-04 09:15:24,True,High,Fragile,0.0,Clear,North America
ID_4894,246,33.51,82.878394,-162.647906,80.666366,-14.128617,Low,500,5,0.2,Small Van,668,7.2,Intercontinental,0.2,118,0.59,2025-03-07 20:07:53,True,High,Perishable,0.0,Wind,Asia
ID_4895,1807,28.4,-80.70975,85.983641,-47.538457,-28.560642,Low,20000,150,0.15,Ship,122,1.88,Urban,0.15,156,0.57,2025-03-28 12:01:53,False,Low,Fragile,0.0,Snow,Africa
ID_4896,1564,42.14,-65.61326,-148.823541,47.486243,145.151036,Low,500,5,0.2,Small Van,376,7.87,Intercontinental,0.2,76,0.79,2025-04-01 22:42:31,False,Medium,Fragile,0.0,Fog,Asia
ID_4897,1863,38.58,21.491767,83.182327,72.547589,-87.548291,Low,5000,50,1.0,Large Truck,697,14.46,Intercontinental,1.0,140,0.97,2025-03-10 14:20:21,False,High,Perishable,0.0,Fog,Asia
ID_4898,2313,38.1,27.176275,-151.972661,5.95044,-11.949021,Medium,500,5,0.2,Small Van,289,3.97,Intercontinental,0.2,54,0.25,2025-03-12 00:55:43,False,Medium,Standard,0.0,Wind,North America
ID_4899,157,11.26,-17.333412,85.714333,-69.183496,-55.521833,Medium,500,5,0.2,Small Van,328,6.46,Rural,0.2,131,0.63,2025-03-28 09:05:21,True,Medium,Fragile,51.3,Clear,Australia
ID_4900,2181,6.28,-9.865188,-91.288959,-44.712285,-98.240851,Low,500,5,0.2,Small Van,532,11.93,Mountainous,0.2,236,0.34,2025-03-05 04:18:37,False,Low,Fragile,0.0,Wind,Australia
ID_4901,2774,23.07,-72.07618,-91.824088,-1.272291,22.120557,Low,20000,150,0.15,Ship,784,9.6,Urban,0.15,226,0.32,2025-02-24 05:14:50,True,Medium,Fragile,0.0,Clear,Africa
ID_4902,159,34.48,-42.125299,-148.898818,-45.108439,11.670546,Low,10000,80,1.5,Plane,91,1.69,Intercontinental,1.5,293,0.26,2025-03-17 15:00:47,False,Low,Standard,95.2,Clear,Europe
ID_4903,1052,9.22,-66.673731,131.057363,81.877543,136.417731,Medium,10000,80,1.5,Plane,119,2.97,Urban,1.5,186,0.47,2025-02-28 19:21:59,True,Low,Fragile,0.0,Rain,Asia
ID_4904,176,22.57,-78.632296,159.082118,-12.662252,95.33865,Medium,2000,20,0.5,Medium Truck,590,11.51,Highway,0.5,94,0.94,2025-03-07 12:16:12,False,Medium,Perishable,0.0,Snow,Europe
ID_4905,1415,44.53,70.869058,14.203278,-9.469914,69.565931,Low,10000,80,1.5,Plane,544,6.02,Rural,1.5,161,0.39,2025-03-15 09:16:38,False,High,Standard,73.01,Snow,Australia
ID_4906,647,47.25,-39.482783,-147.736497,68.83955,-20.352527,Medium,2000,20,0.5,Medium Truck,722,8.22,Intercontinental,0.5,284,1.0,2025-03-15 06:41:11,False,Medium,Perishable,0.0,Rain,Australia
ID_4907,41,7.17,74.442862,-97.951114,-29.634002,84.918266,High,20000,150,0.15,Ship,163,2.83,Urban,0.15,256,0.75,2025-04-05 11:39:36,False,Medium,Perishable,0.0,Clear,North America
ID_4908,1931,43.72,-2.93622,-113.407049,-77.724132,-6.534567,Medium,5000,50,1.0,Large Truck,937,20.91,Urban,1.0,267,0.45,2025-03-07 21:54:02,True,High,Perishable,0.0,Wind,Australia
ID_4909,928,6.23,-41.503096,-60.024261,35.031193,-63.270118,High,500,5,0.2,Small Van,517,5.91,Mountainous,0.2,164,0.24,2025-03-04 05:54:50,False,Medium,Perishable,74.46,Wind,Africa
ID_4910,2139,44.82,42.4517,-16.166592,20.967019,90.324606,High,10000,80,1.5,Plane,557,11.08,Urban,1.5,147,0.39,2025-04-01 12:56:36,True,Low,Standard,0.0,Clear,Asia
ID_4911,1447,13.36,-78.587354,115.108746,27.069381,68.792133,High,5000,50,1.0,Large Truck,156,3.12,Intercontinental,1.0,62,0.41,2025-03-02 15:38:29,False,High,Standard,0.0,Fog,North America
ID_4912,2933,21.07,50.129145,115.356864,53.913764,-89.021138,Medium,5000,50,1.0,Large Truck,577,6.36,Intercontinental,1.0,148,0.33,2025-03-29 03:57:21,False,Medium,Fragile,0.0,Clear,Asia
ID_4913,811,5.28,63.47286,92.886831,-23.897646,67.904851,Low,500,5,0.2,Small Van,460,5.76,Mountainous,0.2,168,0.56,2025-03-20 21:15:41,True,High,Fragile,0.0,Clear,South America
ID_4914,2419,24.49,-24.910289,-59.101727,13.975491,177.667624,Low,10000,80,1.5,Plane,527,6.01,Intercontinental,1.5,216,0.37,2025-03-28 12:29:16,False,High,Standard,0.0,Rain,South America
ID_4915,1474,16.2,-48.583753,-159.458521,-41.809071,56.961932,High,20000,150,0.15,Ship,342,3.54,Rural,0.15,261,0.99,2025-03-12 03:08:38,True,Low,Fragile,59.64,Wind,Africa
ID_4916,2456,24.32,73.525106,-126.270537,8.523923,169.659878,Medium,2000,20,0.5,Medium Truck,800,17.93,Urban,0.5,160,0.22,2025-03-27 10:22:13,True,Medium,Fragile,0.0,Rain,Asia
ID_4917,2528,16.44,-31.813076,-157.995629,-85.292251,116.281515,Low,20000,150,0.15,Ship,809,9.51,Urban,0.15,99,0.27,2025-03-22 11:34:45,False,High,Fragile,0.0,Fog,Africa
ID_4918,1430,31.01,85.493055,-101.477111,70.455832,-161.849001,High,2000,20,0.5,Medium Truck,107,1.31,Mountainous,0.5,182,0.23,2025-03-10 22:41:21,False,High,Fragile,0.0,Rain,Asia
ID_4919,2711,13.95,-67.914812,113.971284,21.192496,-94.103798,Low,2000,20,0.5,Medium Truck,482,10.7,Highway,0.5,88,0.34,2025-03-26 10:34:58,False,Low,Fragile,0.0,Snow,Europe
ID_4920,660,48.84,66.394295,-77.740351,47.219517,173.141947,Low,10000,80,1.5,Plane,647,6.58,Urban,1.5,162,0.78,2025-03-14 13:22:00,True,High,Fragile,61.79,Wind,Australia
ID_4921,296,31.75,26.210388,168.927396,40.440461,70.340343,High,10000,80,1.5,Plane,808,13.64,Mountainous,1.5,128,0.78,2025-03-30 15:00:04,False,Low,Fragile,0.0,Clear,Asia
ID_4922,657,14.42,4.089994,-116.985384,-38.754792,-142.104534,Low,500,5,0.2,Small Van,249,4.75,Highway,0.2,158,0.86,2025-03-17 16:12:10,True,High,Standard,0.0,Wind,Europe
ID_4923,1647,8.78,17.906631,81.063724,-75.049639,83.477925,Low,500,5,0.2,Small Van,934,10.23,Highway,0.2,116,0.28,2025-02-25 05:43:56,False,High,Fragile,0.0,Clear,North America
ID_4924,1920,40.65,-0.54932,-172.953056,39.75044,-142.655595,Medium,20000,150,0.15,Ship,330,4.48,Urban,0.15,69,0.89,2025-03-11 22:31:45,True,High,Standard,0.0,Fog,Europe
ID_4925,1612,12.24,54.68056,85.159921,-37.515813,97.630217,Low,2000,20,0.5,Medium Truck,632,15.59,Urban,0.5,235,0.54,2025-03-14 13:34:20,True,Low,Perishable,41.49,Wind,Europe
ID_4926,1048,6.1,26.453744,-23.231491,-60.765301,99.31622,Medium,2000,20,0.5,Medium Truck,219,3.9,Mountainous,0.5,109,0.58,2025-03-22 00:42:46,False,High,Perishable,0.0,Snow,Europe
ID_4927,2913,48.6,32.597552,-60.238942,-67.45567,119.721707,High,20000,150,0.15,Ship,889,21.05,Intercontinental,0.15,229,0.57,2025-03-15 08:11:19,False,Medium,Fragile,81.54,Wind,Australia
ID_4928,1317,43.83,-26.108141,83.366685,75.555403,26.350998,Low,5000,50,1.0,Large Truck,765,8.23,Highway,1.0,118,0.43,2025-03-16 16:01:39,False,Medium,Fragile,80.12,Rain,Asia
ID_4929,1977,12.07,-43.75197,141.556193,8.103533,-9.234504,High,500,5,0.2,Small Van,647,11.76,Highway,0.2,271,0.25,2025-03-20 19:01:46,True,Medium,Fragile,0.0,Wind,South America
ID_4930,2276,23.0,-69.881985,-103.707973,43.626935,-13.859194,Low,5000,50,1.0,Large Truck,851,9.66,Rural,1.0,181,0.94,2025-03-19 21:36:35,True,High,Standard,0.0,Fog,North America
ID_4931,1595,46.35,77.977467,167.053661,4.902186,6.680797,Low,2000,20,0.5,Medium Truck,556,8.6,Mountainous,0.5,154,0.61,2025-03-29 20:40:00,True,Medium,Standard,0.0,Rain,Europe
ID_4932,891,37.57,49.943685,11.917057,9.064477,135.112304,Low,10000,80,1.5,Plane,491,8.18,Mountainous,1.5,160,0.94,2025-02-22 22:29:06,False,Medium,Perishable,70.61,Rain,Africa
ID_4933,220,24.73,-57.234042,-163.117823,-5.951048,4.479109,High,10000,80,1.5,Plane,765,14.3,Mountainous,1.5,293,0.33,2025-03-20 12:43:00,True,Low,Standard,62.81,Wind,Australia
ID_4934,2377,16.69,-3.705808,-68.64891,38.287072,-39.557241,High,500,5,0.2,Small Van,848,19.14,Highway,0.2,123,0.91,2025-03-29 05:01:25,False,Low,Standard,0.0,Wind,Australia
ID_4935,2469,47.45,2.304797,-165.336666,80.547943,134.870454,Medium,2000,20,0.5,Medium Truck,455,5.77,Intercontinental,0.5,142,0.26,2025-03-24 08:51:16,True,Low,Perishable,0.0,Fog,Europe
ID_4936,2098,27.03,-49.103409,26.007613,58.276286,55.82849,Low,500,5,0.2,Small Van,913,9.52,Intercontinental,0.2,238,0.8,2025-02-27 14:33:08,True,Medium,Standard,0.0,Wind,Asia
ID_4937,886,16.54,-81.996535,97.357493,-13.622491,-52.759815,Low,20000,150,0.15,Ship,907,15.31,Urban,0.15,196,0.93,2025-03-24 10:25:02,False,High,Fragile,0.0,Fog,Australia
ID_4938,1820,24.44,10.718778,-162.606895,43.725913,-141.597525,High,5000,50,1.0,Large Truck,112,2.72,Highway,1.0,162,0.47,2025-03-04 11:09:44,True,Medium,Standard,0.0,Fog,Australia
ID_4939,325,46.21,54.321515,-106.371738,-58.323932,11.328031,High,20000,150,0.15,Ship,656,11.91,Rural,0.15,142,0.27,2025-03-01 19:58:20,False,High,Standard,0.0,Wind,South America
ID_4940,1266,48.68,-13.385022,-60.933592,-47.918898,-69.950206,Medium,2000,20,0.5,Medium Truck,789,10.29,Intercontinental,0.5,296,0.44,2025-03-25 17:49:51,False,High,Standard,0.0,Snow,Australia
ID_4941,451,26.87,62.144086,147.730945,73.730017,-46.469196,High,2000,20,0.5,Medium Truck,984,12.84,Urban,0.5,101,0.81,2025-02-28 15:23:12,True,High,Standard,0.0,Wind,Asia
ID_4942,2227,32.88,-2.474385,8.828227,-33.931175,119.841454,Medium,5000,50,1.0,Large Truck,703,11.19,Urban,1.0,65,0.88,2025-03-07 17:00:53,True,Medium,Perishable,0.0,Rain,Asia
ID_4943,112,26.91,-47.570137,50.192952,-77.245678,-136.187036,Medium,500,5,0.2,Small Van,707,8.97,Highway,0.2,182,0.99,2025-03-19 11:07:06,False,Low,Fragile,0.0,Clear,North America
ID_4944,331,20.54,-25.377594,108.187694,84.468143,104.86798,Medium,20000,150,0.15,Ship,298,4.9,Urban,0.15,178,0.62,2025-04-02 06:31:02,False,Medium,Perishable,0.0,Snow,Europe
ID_4945,1881,26.49,25.493558,-0.485688,-3.730861,-151.91498,High,5000,50,1.0,Large Truck,480,6.51,Mountainous,1.0,276,0.87,2025-03-16 09:09:41,True,High,Fragile,0.0,Clear,Africa
ID_4946,1812,44.14,84.512265,136.190638,-23.622143,-157.560315,Low,5000,50,1.0,Large Truck,860,19.93,Mountainous,1.0,262,0.46,2025-03-18 20:34:33,False,Low,Perishable,37.0,Snow,Africa
ID_4947,2380,20.64,-62.840428,-32.291433,12.140203,-134.009732,High,20000,150,0.15,Ship,48,0.72,Rural,0.15,212,0.68,2025-03-12 16:17:55,True,Medium,Perishable,0.0,Clear,South America
ID_4948,2627,21.98,33.109252,122.643613,-42.715751,-135.244723,Medium,5000,50,1.0,Large Truck,713,7.16,Urban,1.0,57,0.28,2025-03-23 19:18:47,False,Low,Fragile,0.0,Wind,Africa
ID_4949,1987,45.15,34.859025,34.456531,-10.138696,113.732851,Medium,5000,50,1.0,Large Truck,554,9.3,Mountainous,1.0,114,0.83,2025-03-21 05:41:54,False,Low,Perishable,69.0,Fog,Europe
ID_4950,351,37.19,39.0068,-172.220377,11.995185,70.901175,Low,20000,150,0.15,Ship,764,7.81,Highway,0.15,278,0.41,2025-03-09 17:30:16,True,High,Standard,0.0,Snow,South America
ID_4951,2995,43.21,33.025329,-95.734005,54.252462,72.229383,Low,5000,50,1.0,Large Truck,297,4.28,Urban,1.0,77,0.92,2025-02-28 15:34:22,False,Low,Perishable,0.0,Wind,Australia
ID_4952,2580,19.38,-21.868753,-98.815521,24.977419,-83.712972,Medium,500,5,0.2,Small Van,95,1.4,Urban,0.2,111,0.85,2025-03-24 02:48:05,False,High,Fragile,0.0,Fog,Europe
ID_4953,326,6.5,86.677365,142.797878,69.44563,90.422938,Medium,500,5,0.2,Small Van,28,0.39,Highway,0.2,183,0.67,2025-02-28 04:07:11,False,Medium,Standard,0.0,Fog,Europe
ID_4954,2454,23.85,11.038414,-42.910985,-71.64379,27.053163,Low,5000,50,1.0,Large Truck,381,7.83,Rural,1.0,287,0.9,2025-03-17 00:11:59,False,Low,Perishable,0.0,Snow,South America
ID_4955,1357,22.63,24.601586,-99.033533,63.064895,49.383517,Medium,500,5,0.2,Small Van,667,10.02,Intercontinental,0.2,142,0.84,2025-03-22 08:10:20,True,High,Perishable,0.0,Wind,Asia
ID_4956,2927,27.82,-75.278098,-116.189993,17.511664,-111.73113,High,10000,80,1.5,Plane,330,3.86,Highway,1.5,158,0.37,2025-03-05 22:13:10,True,Medium,Standard,0.0,Wind,Africa
ID_4957,2044,0.84,43.798969,-131.928117,-64.668839,48.109713,Medium,5000,50,1.0,Large Truck,115,1.37,Highway,1.0,255,0.53,2025-04-01 05:00:10,True,Low,Perishable,0.0,Snow,Africa
ID_4958,2338,15.67,-52.555834,81.386534,-4.203619,-148.020491,Low,10000,80,1.5,Plane,713,11.65,Highway,1.5,263,0.29,2025-03-28 10:24:14,True,High,Standard,0.0,Snow,Europe
ID_4959,1063,24.25,75.208576,33.030338,-72.503008,144.260919,Low,20000,150,0.15,Ship,638,10.06,Rural,0.15,80,0.85,2025-03-21 13:24:39,True,Low,Standard,0.0,Fog,South America
ID_4960,2997,7.81,51.115758,154.642611,38.831435,92.035239,Medium,500,5,0.2,Small Van,425,4.5,Highway,0.2,298,0.93,2025-03-04 06:57:55,False,Low,Standard,0.0,Fog,Asia
ID_4961,43,47.71,-60.315038,-14.236895,72.142505,-29.222146,Medium,10000,80,1.5,Plane,234,2.79,Intercontinental,1.5,87,0.37,2025-03-06 15:19:23,True,High,Perishable,0.0,Fog,North America
ID_4962,1989,48.99,60.704175,161.162802,41.679143,-110.214257,Medium,10000,80,1.5,Plane,30,0.34,Intercontinental,1.5,271,0.63,2025-03-26 23:19:37,False,Low,Standard,0.0,Snow,Australia
ID_4963,1539,5.97,33.9959,-44.049893,57.542466,18.458817,High,2000,20,0.5,Medium Truck,182,3.19,Urban,0.5,267,0.31,2025-03-12 05:03:11,False,High,Standard,0.0,Wind,Africa
ID_4964,778,7.72,-51.525017,-141.170995,-39.841027,122.95095,Low,500,5,0.2,Small Van,986,14.03,Highway,0.2,138,0.26,2025-03-10 17:18:08,True,Medium,Perishable,0.0,Wind,North America
ID_4965,1206,3.17,-38.226422,71.745949,80.277456,-53.389051,Medium,20000,150,0.15,Ship,536,10.62,Rural,0.15,261,0.96,2025-03-20 09:53:14,True,High,Fragile,0.0,Wind,South America
ID_4966,2255,19.01,-53.773026,-150.450875,-61.451106,-5.002204,Medium,20000,150,0.15,Ship,409,8.16,Mountainous,0.15,155,0.56,2025-03-28 07:57:26,True,High,Perishable,0.0,Fog,North America
ID_4967,1563,3.18,-42.488359,136.33966,20.197839,15.754747,Medium,5000,50,1.0,Large Truck,647,9.99,Mountainous,1.0,62,0.24,2025-03-02 00:39:56,False,High,Perishable,0.0,Wind,Australia
ID_4968,1676,6.14,-22.334833,20.257183,12.417071,21.893876,Low,10000,80,1.5,Plane,929,9.63,Intercontinental,1.5,253,0.26,2025-03-21 02:16:52,True,High,Standard,0.0,Clear,Asia
ID_4969,2600,19.9,7.893579,138.887951,83.199178,-37.538476,Medium,10000,80,1.5,Plane,170,3.38,Urban,1.5,190,0.5,2025-03-15 06:41:10,True,Medium,Perishable,93.79,Snow,Asia
ID_4970,477,36.11,28.598007,-37.791734,-75.659717,-2.680003,Medium,2000,20,0.5,Medium Truck,108,1.13,Urban,0.5,282,0.86,2025-03-05 20:34:59,False,Medium,Standard,0.0,Clear,Australia
ID_4971,75,36.33,6.961831,-157.675604,-43.254293,-176.974136,Medium,5000,50,1.0,Large Truck,414,4.61,Highway,1.0,192,0.93,2025-03-10 04:13:04,False,Medium,Perishable,0.0,Rain,Asia
ID_4972,2858,21.91,-18.68866,70.650453,-30.990231,157.932136,Medium,20000,150,0.15,Ship,646,14.62,Intercontinental,0.15,53,0.83,2025-02-25 04:22:54,False,Low,Standard,0.0,Snow,Asia
ID_4973,326,23.16,77.208834,171.651748,76.120962,18.889086,High,10000,80,1.5,Plane,814,19.98,Urban,1.5,227,0.22,2025-03-10 16:58:11,False,High,Standard,0.0,Wind,Australia
ID_4974,1082,35.59,-50.086015,55.040169,56.034493,168.679451,Low,10000,80,1.5,Plane,98,1.24,Highway,1.5,116,0.88,2025-03-14 05:30:39,False,High,Perishable,49.06,Fog,Europe
ID_4975,358,33.04,-16.346751,-81.109995,35.10825,28.740543,Medium,2000,20,0.5,Medium Truck,960,13.8,Intercontinental,0.5,297,0.29,2025-03-07 10:23:53,True,High,Standard,87.93,Rain,South America
ID_4976,1925,34.65,-10.557631,48.708219,51.15672,-77.786095,Low,2000,20,0.5,Medium Truck,303,4.56,Highway,0.5,74,0.88,2025-02-25 18:48:22,False,Low,Standard,0.0,Snow,South America
ID_4977,613,2.06,-19.106012,-166.689354,-21.552036,26.959486,Medium,2000,20,0.5,Medium Truck,21,0.26,Urban,0.5,289,0.26,2025-02-27 05:42:01,False,Medium,Standard,0.0,Snow,Europe
ID_4978,2307,19.89,-78.657057,131.058233,28.070496,10.505961,Low,20000,150,0.15,Ship,185,4.58,Urban,0.15,111,0.81,2025-03-29 14:18:44,False,High,Standard,0.0,Fog,Asia
ID_4979,1060,41.22,-89.327453,99.407775,61.911382,59.514695,Low,20000,150,0.15,Ship,910,10.15,Mountainous,0.15,139,0.87,2025-03-15 17:17:36,True,Low,Perishable,0.0,Clear,North America
ID_4980,2100,25.12,56.375952,-116.812394,-34.562689,174.912023,Medium,10000,80,1.5,Plane,553,12.11,Highway,1.5,181,0.83,2025-02-25 19:48:13,True,Low,Standard,0.0,Fog,Asia
ID_4981,591,36.79,-24.844339,-50.956568,73.497251,-27.623549,High,20000,150,0.15,Ship,593,6.99,Rural,0.15,190,0.74,2025-03-09 05:40:01,True,Low,Standard,0.0,Fog,Europe
ID_4982,1126,0.68,61.460306,136.259609,86.111344,-12.514636,Low,10000,80,1.5,Plane,759,14.53,Highway,1.5,260,0.47,2025-03-23 06:45:48,False,Medium,Fragile,0.0,Clear,South America
ID_4983,744,0.62,8.759847,-112.858624,65.569605,3.351994,Low,2000,20,0.5,Medium Truck,153,2.56,Intercontinental,0.5,298,0.9,2025-04-01 06:46:27,False,Low,Fragile,0.0,Fog,Europe
ID_4984,2676,41.94,43.435024,-19.825106,79.887304,103.311799,Medium,500,5,0.2,Small Van,83,1.73,Urban,0.2,259,0.2,2025-03-06 00:00:53,False,Medium,Standard,24.96,Fog,Asia
ID_4985,966,42.57,80.819598,3.258463,34.978742,127.771002,Low,10000,80,1.5,Plane,933,17.79,Highway,1.5,206,0.89,2025-03-18 14:58:22,False,High,Standard,99.14,Rain,Australia
ID_4986,1216,15.57,-38.095975,-158.06455,-40.67025,120.169229,Low,20000,150,0.15,Ship,633,9.28,Intercontinental,0.15,274,0.57,2025-03-23 06:54:38,True,High,Fragile,0.0,Wind,Africa
ID_4987,2300,5.84,-31.496399,-174.700486,-88.282717,97.39388,Low,10000,80,1.5,Plane,836,15.95,Intercontinental,1.5,237,0.76,2025-03-11 19:50:45,False,High,Standard,0.0,Rain,Europe
ID_4988,181,44.37,10.368739,27.82545,-45.522051,93.828355,Low,5000,50,1.0,Large Truck,441,8.76,Mountainous,1.0,130,0.33,2025-03-29 06:45:52,False,High,Perishable,56.24,Clear,South America
ID_4989,1877,34.79,6.41506,25.267509,-0.608108,-163.469068,Low,20000,150,0.15,Ship,772,16.28,Rural,0.15,85,0.9,2025-03-19 03:44:27,True,Low,Fragile,0.0,Clear,Europe
ID_4990,1273,28.02,-9.062062,78.899219,84.532516,175.117856,Medium,20000,150,0.15,Ship,874,18.04,Rural,0.15,296,0.51,2025-03-30 13:19:47,False,High,Perishable,0.0,Snow,Europe
ID_4991,135,31.27,-26.711268,-126.140814,26.877752,10.055529,High,10000,80,1.5,Plane,584,7.97,Intercontinental,1.5,239,0.84,2025-02-22 17:45:02,True,Medium,Standard,0.0,Snow,Africa
ID_4992,1030,49.26,77.250832,115.262668,-10.341139,90.693811,High,2000,20,0.5,Medium Truck,504,6.96,Mountainous,0.5,116,0.44,2025-03-25 03:51:04,True,Medium,Standard,0.0,Snow,South America
ID_4993,68,47.28,33.928175,6.713393,-47.332126,-176.490052,Medium,2000,20,0.5,Medium Truck,291,4.47,Rural,0.5,217,0.86,2025-03-31 04:41:39,False,High,Fragile,0.0,Wind,Europe
ID_4994,2306,2.19,-26.452882,170.111042,51.020068,-91.166356,Low,10000,80,1.5,Plane,818,11.78,Rural,1.5,145,0.44,2025-04-04 07:07:08,True,Low,Perishable,0.0,Snow,Europe
ID_4995,2322,15.09,-28.339533,141.789872,30.149487,13.814481,Low,5000,50,1.0,Large Truck,628,10.3,Highway,1.0,272,0.35,2025-03-28 11:14:09,False,Medium,Perishable,0.0,Clear,Australia
ID_4996,1170,14.15,63.235608,-152.531052,72.59587,-76.081499,High,500,5,0.2,Small Van,548,7.74,Highway,0.2,131,0.79,2025-03-05 12:55:04,False,High,Fragile,0.0,Wind,South America
ID_4997,1805,27.97,-36.51552,89.048621,57.567282,-162.809011,Medium,10000,80,1.5,Plane,994,10.45,Intercontinental,1.5,239,0.81,2025-03-29 23:17:07,True,Medium,Perishable,0.0,Rain,Africa
ID_4998,2098,18.84,48.43151,-59.884502,-64.617443,68.315133,High,10000,80,1.5,Plane,974,10.84,Rural,1.5,93,0.45,2025-03-25 08:34:38,True,Low,Standard,0.0,Rain,Africa
ID_4999,1512,33.43,47.483781,-45.024739,11.346777,32.741387,Medium,2000,20,0.5,Medium Truck,797,14.83,Rural,0.5,137,0.66,2025-03-16 09:01:33,False,High,Standard,0.0,Clear,Asia
ID_5000,455,12.44,-32.712613,154.518328,-70.395185,-9.400978,Medium,5000,50,1.0,Large Truck,517,7.85,Intercontinental,1.0,283,0.73,2025-03-03 05:44:27,True,High,Fragile,0.0,Snow,South America
ID_5001,538,12.19,20.050555,-95.664308,25.555061,174.734654,Medium,5000,50,1.0,Large Truck,486,8.56,Rural,1.0,188,0.42,2025-02-28 18:23:58,False,Low,Standard,21.32,Rain,Europe
ID_5002,2987,1.16,52.93656,-120.879721,-29.387384,-49.639922,Low,5000,50,1.0,Large Truck,163,1.78,Highway,1.0,236,0.95,2025-03-05 06:48:28,True,Medium,Perishable,0.0,Clear,Australia
ID_5003,1040,8.15,-17.10183,-23.135265,-3.666751,-166.610827,Low,10000,80,1.5,Plane,181,3.27,Urban,1.5,152,0.42,2025-03-12 09:41:07,False,Low,Standard,0.0,Clear,Australia
ID_5004,270,6.24,50.30453,28.866988,16.383546,116.357845,Medium,2000,20,0.5,Medium Truck,911,20.59,Urban,0.5,159,0.69,2025-02-26 23:32:39,False,Low,Fragile,0.0,Snow,Africa
ID_5005,1744,19.61,-48.019257,-177.82113,-84.824826,-95.514869,High,20000,150,0.15,Ship,102,1.42,Mountainous,0.15,77,0.62,2025-03-05 21:24:40,False,High,Fragile,0.0,Snow,Australia
ID_5006,2494,7.73,48.579266,25.997408,-50.231874,-127.706605,Low,20000,150,0.15,Ship,879,8.85,Mountainous,0.15,249,0.71,2025-03-19 12:49:04,False,Medium,Fragile,0.0,Fog,Asia
ID_5007,1134,26.66,24.703708,157.972577,40.141049,-155.955921,Low,2000,20,0.5,Medium Truck,40,0.49,Urban,0.5,97,0.23,2025-03-27 15:31:09,True,Low,Perishable,0.0,Snow,North America
ID_5008,810,43.67,-76.128905,112.670572,-11.443777,137.875334,High,10000,80,1.5,Plane,432,5.06,Urban,1.5,259,0.6,2025-03-09 04:55:52,True,Medium,Standard,39.22,Fog,Africa
ID_5009,2969,1.26,36.523146,162.744954,58.181035,43.399529,High,500,5,0.2,Small Van,19,0.2,Mountainous,0.2,299,0.29,2025-03-23 23:43:28,True,Low,Standard,0.0,Fog,Europe
ID_5010,1785,17.15,40.531356,-160.077845,10.377568,-34.400629,High,5000,50,1.0,Large Truck,211,2.97,Highway,1.0,133,0.97,2025-04-02 16:27:10,True,Low,Fragile,0.0,Snow,Asia
ID_5011,2338,48.62,-24.724676,-66.405196,-25.154837,141.527864,Medium,10000,80,1.5,Plane,341,3.78,Mountainous,1.5,174,0.85,2025-04-02 15:18:58,False,Low,Fragile,0.0,Clear,South America
ID_5012,799,38.36,79.652045,132.107265,-27.172139,121.574862,Low,2000,20,0.5,Medium Truck,691,7.58,Mountainous,0.5,174,0.42,2025-03-15 04:38:00,True,Low,Fragile,0.0,Fog,South America
ID_5013,1308,49.66,-30.674983,-19.311672,-14.829738,-61.196679,Medium,10000,80,1.5,Plane,407,7.71,Mountainous,1.5,279,0.69,2025-03-24 02:18:53,True,High,Standard,0.0,Clear,Africa
ID_5014,527,4.82,-39.650829,26.194771,27.59002,12.439519,Low,500,5,0.2,Small Van,621,6.95,Highway,0.2,153,0.42,2025-04-03 15:55:43,False,High,Fragile,97.8,Fog,Africa
ID_5015,479,31.34,73.990006,34.548131,5.239416,175.442948,Low,2000,20,0.5,Medium Truck,612,9.24,Urban,0.5,98,0.91,2025-03-29 15:34:30,True,Low,Perishable,0.0,Clear,Australia
ID_5016,2772,0.93,86.988667,1.583043,-36.132443,-15.575763,Low,500,5,0.2,Small Van,352,5.13,Urban,0.2,89,0.35,2025-03-05 05:34:38,True,Low,Fragile,48.8,Wind,Europe
ID_5017,2339,3.19,-66.168678,32.402109,-72.79036,-158.113447,High,500,5,0.2,Small Van,623,9.18,Urban,0.2,297,0.81,2025-03-27 02:35:49,True,Low,Fragile,0.0,Rain,Europe
ID_5018,2302,15.04,55.960528,-168.452506,-37.402785,89.923409,Low,2000,20,0.5,Medium Truck,220,2.23,Mountainous,0.5,262,0.4,2025-04-03 20:22:37,True,Medium,Fragile,0.0,Clear,Europe
